latitude,longitude
13.01805555555555,11
13.01805555555555,13
13.01805555555555,15
13.01805555555555,17
13.01805555555555,19
13.01805555555555,21
13.01805555555555,23
13.01805555555555,25
13.01805555555555,27
13.01805555555555,29
13.01805555555555,31
13.01805555555555,33
13.01805555555555,35
13.01805555555555,37
13.01805555555555,39
13.01805555555555,77
13.01805555555555,79
13.01805555555555,105
13.01805555555555,107
15.02083333333333,-15
15.02083333333333,-13
15.02083333333333,-11
15.02083333333333,-9
15.02083333333333,-7
15.02083333333333,-5
15.02083333333333,-3
15.02083333333333,-1
15.02083333333333,1
15.02083333333333,3
15.02083333333333,5
15.02083333333333,7
15.02083333333333,9
15.02083333333333,11
15.02083333333333,13
15.02083333333333,15
15.02083333333333,17
15.02083333333333,19
15.02083333333333,21
15.02083333333333,23
15.02083333333333,25
15.02083333333333,27
15.02083333333333,29
15.02083333333333,31
15.02083333333333,33
15.02083333333333,35
15.02083333333333,37
15.02083333333333,45
15.02083333333333,47
15.02083333333333,77
15.02083333333333,79
15.02083333333333,101
15.02083333333333,103
15.02083333333333,105
15.02083333333333,107
17.02361111111111,-91
17.02361111111111,-15
17.02361111111111,-13
17.02361111111111,-11
17.02361111111111,-9
17.02361111111111,-7
17.02361111111111,-5
17.02361111111111,-3
17.02361111111111,-1
17.02361111111111,1
17.02361111111111,3
17.02361111111111,5
17.02361111111111,7
17.02361111111111,9
17.02361111111111,11
17.02361111111111,13
17.02361111111111,15
17.02361111111111,17
17.02361111111111,19
17.02361111111111,21
17.02361111111111,23
17.02361111111111,25
17.02361111111111,27
17.02361111111111,29
17.02361111111111,31
17.02361111111111,33
17.02361111111111,35
17.02361111111111,37
17.02361111111111,45
17.02361111111111,47
17.02361111111111,49
17.02361111111111,51
17.02361111111111,75
17.02361111111111,77
17.02361111111111,79
17.02361111111111,99
17.02361111111111,101
17.02361111111111,103
17.02361111111111,105
19.02638888888889,-101
19.02638888888889,-99
19.02638888888889,-89
19.02638888888889,-15
19.02638888888889,-13
19.02638888888889,-11
19.02638888888889,-9
19.02638888888889,-7
19.02638888888889,-5
19.02638888888889,-3
19.02638888888889,-1
19.02638888888889,1
19.02638888888889,3
19.02638888888889,5
19.02638888888889,7
19.02638888888889,9
19.02638888888889,11
19.02638888888889,13
19.02638888888889,15
19.02638888888889,17
19.02638888888889,19
19.02638888888889,21
19.02638888888889,23
19.02638888888889,25
19.02638888888889,27
19.02638888888889,29
19.02638888888889,31
19.02638888888889,33
19.02638888888889,35
19.02638888888889,43
19.02638888888889,45
19.02638888888889,47
19.02638888888889,49
19.02638888888889,51
19.02638888888889,53
19.02638888888889,55
19.02638888888889,75
19.02638888888889,77
19.02638888888889,79
19.02638888888889,81
19.02638888888889,97
19.02638888888889,99
19.02638888888889,101
19.02638888888889,103
21.02916666666667,-103
21.02916666666667,-101
21.02916666666667,-99
21.02916666666667,-15
21.02916666666667,-13
21.02916666666667,-11
21.02916666666667,-9
21.02916666666667,-7
21.02916666666667,-5
21.02916666666667,-3
21.02916666666667,-1
21.02916666666667,1
21.02916666666667,3
21.02916666666667,5
21.02916666666667,7
21.02916666666667,9
21.02916666666667,11
21.02916666666667,13
21.02916666666667,15
21.02916666666667,17
21.02916666666667,19
21.02916666666667,21
21.02916666666667,23
21.02916666666667,25
21.02916666666667,27
21.02916666666667,29
21.02916666666667,31
21.02916666666667,33
21.02916666666667,35
21.02916666666667,43
21.02916666666667,45
21.02916666666667,47
21.02916666666667,49
21.02916666666667,51
21.02916666666667,53
21.02916666666667,55
21.02916666666667,57
21.02916666666667,75
21.02916666666667,77
21.02916666666667,79
21.02916666666667,81
21.02916666666667,83
21.02916666666667,85
21.02916666666667,95
21.02916666666667,97
21.02916666666667,99
21.02916666666667,101
21.02916666666667,103
21.02916666666667,105
23.03194444444445,-103
23.03194444444445,-101
23.03194444444445,-99
23.03194444444445,-13
23.03194444444445,-11
23.03194444444445,-9
23.03194444444445,-7
23.03194444444445,-5
23.03194444444445,-3
23.03194444444445,-1
23.03194444444445,1
23.03194444444445,3
23.03194444444445,5
23.03194444444445,7
23.03194444444445,9
23.03194444444445,11
23.03194444444445,13
23.03194444444445,15
23.03194444444445,17
23.03194444444445,19
23.03194444444445,21
23.03194444444445,23
23.03194444444445,25
23.03194444444445,27
23.03194444444445,29
23.03194444444445,31
23.03194444444445,33
23.03194444444445,41
23.03194444444445,43
23.03194444444445,45
23.03194444444445,47
23.03194444444445,49
23.03194444444445,55
23.03194444444445,73
23.03194444444445,75
23.03194444444445,77
23.03194444444445,79
23.03194444444445,81
23.03194444444445,83
23.03194444444445,85
23.03194444444445,87
23.03194444444445,89
23.03194444444445,95
23.03194444444445,97
23.03194444444445,99
23.03194444444445,101
23.03194444444445,103
23.03194444444445,105
23.03194444444445,107
23.03194444444445,109
23.03194444444445,111
25.03472222222223,-105
25.03472222222223,-103
25.03472222222223,-101
25.03472222222223,-99
25.03472222222223,-13
25.03472222222223,-11
25.03472222222223,-9
25.03472222222223,-7
25.03472222222223,-5
25.03472222222223,-3
25.03472222222223,-1
25.03472222222223,1
25.03472222222223,3
25.03472222222223,5
25.03472222222223,7
25.03472222222223,9
25.03472222222223,11
25.03472222222223,13
25.03472222222223,15
25.03472222222223,17
25.03472222222223,19
25.03472222222223,21
25.03472222222223,23
25.03472222222223,25
25.03472222222223,27
25.03472222222223,29
25.03472222222223,31
25.03472222222223,33
25.03472222222223,39
25.03472222222223,41
25.03472222222223,43
25.03472222222223,45
25.03472222222223,47
25.03472222222223,49
25.03472222222223,69
25.03472222222223,71
25.03472222222223,73
25.03472222222223,75
25.03472222222223,77
25.03472222222223,79
25.03472222222223,81
25.03472222222223,83
25.03472222222223,85
25.03472222222223,87
25.03472222222223,89
25.03472222222223,91
25.03472222222223,93
25.03472222222223,95
25.03472222222223,97
25.03472222222223,99
25.03472222222223,101
25.03472222222223,103
25.03472222222223,105
25.03472222222223,107
25.03472222222223,109
25.03472222222223,111
25.03472222222223,113
25.03472222222223,115
25.03472222222223,117
27.03749999999999,-107
27.03749999999999,-105
27.03749999999999,-103
27.03749999999999,-101
27.03749999999999,-99
27.03749999999999,-9
27.03749999999999,-7
27.03749999999999,-5
27.03749999999999,-3
27.03749999999999,-1
27.03749999999999,1
27.03749999999999,3
27.03749999999999,5
27.03749999999999,7
27.03749999999999,9
27.03749999999999,11
27.03749999999999,13
27.03749999999999,15
27.03749999999999,17
27.03749999999999,19
27.03749999999999,21
27.03749999999999,23
27.03749999999999,25
27.03749999999999,27
27.03749999999999,29
27.03749999999999,31
27.03749999999999,39
27.03749999999999,41
27.03749999999999,43
27.03749999999999,45
27.03749999999999,47
27.03749999999999,59
27.03749999999999,61
27.03749999999999,63
27.03749999999999,65
27.03749999999999,67
27.03749999999999,69
27.03749999999999,71
27.03749999999999,73
27.03749999999999,75
27.03749999999999,77
27.03749999999999,79
27.03749999999999,81
27.03749999999999,83
27.03749999999999,85
27.03749999999999,87
27.03749999999999,89
27.03749999999999,91
27.03749999999999,93
27.03749999999999,95
27.03749999999999,97
27.03749999999999,99
27.03749999999999,101
27.03749999999999,103
27.03749999999999,105
27.03749999999999,107
27.03749999999999,109
27.03749999999999,111
27.03749999999999,113
27.03749999999999,115
27.03749999999999,117
29.04027777777777,-109
29.04027777777777,-107
29.04027777777777,-105
29.04027777777777,-103
29.04027777777777,-101
29.04027777777777,-99
29.04027777777777,-7
29.04027777777777,-5
29.04027777777777,-3
29.04027777777777,-1
29.04027777777777,1
29.04027777777777,3
29.04027777777777,5
29.04027777777777,7
29.04027777777777,9
29.04027777777777,11
29.04027777777777,13
29.04027777777777,15
29.04027777777777,17
29.04027777777777,19
29.04027777777777,21
29.04027777777777,23
29.04027777777777,25
29.04027777777777,27
29.04027777777777,29
29.04027777777777,31
29.04027777777777,37
29.04027777777777,39
29.04027777777777,41
29.04027777777777,43
29.04027777777777,45
29.04027777777777,53
29.04027777777777,55
29.04027777777777,57
29.04027777777777,59
29.04027777777777,61
29.04027777777777,63
29.04027777777777,65
29.04027777777777,67
29.04027777777777,69
29.04027777777777,71
29.04027777777777,73
29.04027777777777,75
29.04027777777777,77
29.04027777777777,79
29.04027777777777,81
29.04027777777777,83
29.04027777777777,85
29.04027777777777,87
29.04027777777777,89
29.04027777777777,91
29.04027777777777,93
29.04027777777777,95
29.04027777777777,97
29.04027777777777,99
29.04027777777777,101
29.04027777777777,103
29.04027777777777,105
29.04027777777777,107
29.04027777777777,109
29.04027777777777,111
29.04027777777777,113
29.04027777777777,115
29.04027777777777,117
29.04027777777777,119
31.04305555555555,-111
31.04305555555555,-109
31.04305555555555,-107
31.04305555555555,-105
31.04305555555555,-103
31.04305555555555,-101
31.04305555555555,-99
31.04305555555555,-97
31.04305555555555,-95
31.04305555555555,-93
31.04305555555555,-7
31.04305555555555,-5
31.04305555555555,-3
31.04305555555555,-1
31.04305555555555,1
31.04305555555555,3
31.04305555555555,5
31.04305555555555,7
31.04305555555555,9
31.04305555555555,11
31.04305555555555,13
31.04305555555555,23
31.04305555555555,37
31.04305555555555,39
31.04305555555555,41
31.04305555555555,43
31.04305555555555,45
31.04305555555555,47
31.04305555555555,53
31.04305555555555,55
31.04305555555555,57
31.04305555555555,59
31.04305555555555,61
31.04305555555555,63
31.04305555555555,65
31.04305555555555,67
31.04305555555555,69
31.04305555555555,71
31.04305555555555,73
31.04305555555555,75
31.04305555555555,77
31.04305555555555,79
31.04305555555555,81
31.04305555555555,83
31.04305555555555,85
31.04305555555555,87
31.04305555555555,89
31.04305555555555,91
31.04305555555555,93
31.04305555555555,95
31.04305555555555,97
31.04305555555555,99
31.04305555555555,101
31.04305555555555,103
31.04305555555555,105
31.04305555555555,107
31.04305555555555,109
31.04305555555555,111
31.04305555555555,113
31.04305555555555,115
31.04305555555555,117
31.04305555555555,119
33.04583333333333,-115
33.04583333333333,-113
33.04583333333333,-111
33.04583333333333,-109
33.04583333333333,-107
33.04583333333333,-105
33.04583333333333,-103
33.04583333333333,-101
33.04583333333333,-99
33.04583333333333,-97
33.04583333333333,-95
33.04583333333333,-93
33.04583333333333,-91
33.04583333333333,-89
33.04583333333333,-87
33.04583333333333,-85
33.04583333333333,-83
33.04583333333333,-5
33.04583333333333,-3
33.04583333333333,-1
33.04583333333333,1
33.04583333333333,3
33.04583333333333,5
33.04583333333333,7
33.04583333333333,9
33.04583333333333,37
33.04583333333333,39
33.04583333333333,41
33.04583333333333,43
33.04583333333333,45
33.04583333333333,47
33.04583333333333,49
33.04583333333333,51
33.04583333333333,53
33.04583333333333,55
33.04583333333333,57
33.04583333333333,59
33.04583333333333,61
33.04583333333333,63
33.04583333333333,65
33.04583333333333,67
33.04583333333333,69
33.04583333333333,71
33.04583333333333,73
33.04583333333333,75
33.04583333333333,77
33.04583333333333,79
33.04583333333333,81
33.04583333333333,83
33.04583333333333,85
33.04583333333333,87
33.04583333333333,89
33.04583333333333,91
33.04583333333333,93
33.04583333333333,95
33.04583333333333,97
33.04583333333333,99
33.04583333333333,101
33.04583333333333,103
33.04583333333333,105
33.04583333333333,107
33.04583333333333,109
33.04583333333333,111
33.04583333333333,113
33.04583333333333,115
33.04583333333333,117
33.04583333333333,119
35.04861111111111,-117
35.04861111111111,-115
35.04861111111111,-113
35.04861111111111,-111
35.04861111111111,-109
35.04861111111111,-107
35.04861111111111,-105
35.04861111111111,-103
35.04861111111111,-101
35.04861111111111,-99
35.04861111111111,-97
35.04861111111111,-95
35.04861111111111,-93
35.04861111111111,-91
35.04861111111111,-89
35.04861111111111,-87
35.04861111111111,-85
35.04861111111111,-83
35.04861111111111,-81
35.04861111111111,-79
35.04861111111111,3
35.04861111111111,5
35.04861111111111,7
35.04861111111111,9
35.04861111111111,39
35.04861111111111,41
35.04861111111111,43
35.04861111111111,45
35.04861111111111,47
35.04861111111111,49
35.04861111111111,51
35.04861111111111,53
35.04861111111111,55
35.04861111111111,57
35.04861111111111,59
35.04861111111111,61
35.04861111111111,63
35.04861111111111,65
35.04861111111111,67
35.04861111111111,69
35.04861111111111,71
35.04861111111111,73
35.04861111111111,75
35.04861111111111,77
35.04861111111111,79
35.04861111111111,81
35.04861111111111,83
35.04861111111111,85
35.04861111111111,87
35.04861111111111,89
35.04861111111111,91
35.04861111111111,93
35.04861111111111,95
35.04861111111111,97
35.04861111111111,99
35.04861111111111,101
35.04861111111111,103
35.04861111111111,105
35.04861111111111,107
35.04861111111111,109
35.04861111111111,111
35.04861111111111,113
35.04861111111111,115
35.04861111111111,117
37.05138888888889,-119
37.05138888888889,-117
37.05138888888889,-115
37.05138888888889,-113
37.05138888888889,-111
37.05138888888889,-109
37.05138888888889,-107
37.05138888888889,-105
37.05138888888889,-103
37.05138888888889,-101
37.05138888888889,-99
37.05138888888889,-97
37.05138888888889,-95
37.05138888888889,-93
37.05138888888889,-91
37.05138888888889,-89
37.05138888888889,-87
37.05138888888889,-85
37.05138888888889,-83
37.05138888888889,-81
37.05138888888889,-79
37.05138888888889,39
37.05138888888889,41
37.05138888888889,43
37.05138888888889,45
37.05138888888889,47
37.05138888888889,57
37.05138888888889,59
37.05138888888889,61
37.05138888888889,63
37.05138888888889,65
37.05138888888889,67
37.05138888888889,69
37.05138888888889,71
37.05138888888889,73
37.05138888888889,75
37.05138888888889,77
37.05138888888889,79
37.05138888888889,81
37.05138888888889,83
37.05138888888889,85
37.05138888888889,87
37.05138888888889,89
37.05138888888889,91
37.05138888888889,93
37.05138888888889,95
37.05138888888889,97
37.05138888888889,99
37.05138888888889,101
37.05138888888889,103
37.05138888888889,105
37.05138888888889,107
37.05138888888889,109
37.05138888888889,111
37.05138888888889,113
37.05138888888889,115
37.05138888888889,117
39.05416666666667,-121
39.05416666666667,-119
39.05416666666667,-117
39.05416666666667,-115
39.05416666666667,-113
39.05416666666667,-111
39.05416666666667,-109
39.05416666666667,-107
39.05416666666667,-105
39.05416666666667,-103
39.05416666666667,-101
39.05416666666667,-99
39.05416666666667,-97
39.05416666666667,-95
39.05416666666667,-93
39.05416666666667,-91
39.05416666666667,-89
39.05416666666667,-87
39.05416666666667,-85
39.05416666666667,-83
39.05416666666667,-81
39.05416666666667,-79
39.05416666666667,-7
39.05416666666667,-5
39.05416666666667,-3
39.05416666666667,29
39.05416666666667,31
39.05416666666667,33
39.05416666666667,35
39.05416666666667,37
39.05416666666667,39
39.05416666666667,41
39.05416666666667,43
39.05416666666667,45
39.05416666666667,47
39.05416666666667,57
39.05416666666667,59
39.05416666666667,61
39.05416666666667,63
39.05416666666667,65
39.05416666666667,67
39.05416666666667,69
39.05416666666667,71
39.05416666666667,73
39.05416666666667,75
39.05416666666667,77
39.05416666666667,79
39.05416666666667,81
39.05416666666667,83
39.05416666666667,85
39.05416666666667,87
39.05416666666667,89
39.05416666666667,91
39.05416666666667,93
39.05416666666667,95
39.05416666666667,97
39.05416666666667,99
39.05416666666667,101
39.05416666666667,103
39.05416666666667,105
39.05416666666667,107
39.05416666666667,109
39.05416666666667,111
39.05416666666667,113
39.05416666666667,115
41.05694444444444,-123
41.05694444444444,-121
41.05694444444444,-119
41.05694444444444,-117
41.05694444444444,-115
41.05694444444444,-113
41.05694444444444,-111
41.05694444444444,-109
41.05694444444444,-107
41.05694444444444,-105
41.05694444444444,-103
41.05694444444444,-101
41.05694444444444,-99
41.05694444444444,-97
41.05694444444444,-95
41.05694444444444,-93
41.05694444444444,-91
41.05694444444444,-89
41.05694444444444,-85
41.05694444444444,-79
41.05694444444444,-77
41.05694444444444,-75
41.05694444444444,-7
41.05694444444444,-5
41.05694444444444,-3
41.05694444444444,-1
41.05694444444444,21
41.05694444444444,43
41.05694444444444,45
41.05694444444444,47
41.05694444444444,57
41.05694444444444,59
41.05694444444444,61
41.05694444444444,63
41.05694444444444,65
41.05694444444444,67
41.05694444444444,69
41.05694444444444,71
41.05694444444444,73
41.05694444444444,75
41.05694444444444,77
41.05694444444444,79
41.05694444444444,81
41.05694444444444,83
41.05694444444444,85
41.05694444444444,87
41.05694444444444,89
41.05694444444444,91
41.05694444444444,93
41.05694444444444,95
41.05694444444444,97
41.05694444444444,99
41.05694444444444,101
41.05694444444444,103
41.05694444444444,105
41.05694444444444,107
41.05694444444444,109
41.05694444444444,111
41.05694444444444,113
41.05694444444444,115
41.05694444444444,117
41.05694444444444,119
41.05694444444444,125
41.05694444444444,127
43.05972222222223,-123
43.05972222222223,-121
43.05972222222223,-119
43.05972222222223,-117
43.05972222222223,-115
43.05972222222223,-113
43.05972222222223,-111
43.05972222222223,-109
43.05972222222223,-107
43.05972222222223,-105
43.05972222222223,-103
43.05972222222223,-101
43.05972222222223,-99
43.05972222222223,-97
43.05972222222223,-95
43.05972222222223,-93
43.05972222222223,-91
43.05972222222223,-89
43.05972222222223,-85
43.05972222222223,-73
43.05972222222223,1
43.05972222222223,21
43.05972222222223,23
43.05972222222223,25
43.05972222222223,43
43.05972222222223,45
43.05972222222223,55
43.05972222222223,57
43.05972222222223,59
43.05972222222223,61
43.05972222222223,63
43.05972222222223,65
43.05972222222223,67
43.05972222222223,69
43.05972222222223,71
43.05972222222223,73
43.05972222222223,75
43.05972222222223,77
43.05972222222223,79
43.05972222222223,81
43.05972222222223,83
43.05972222222223,85
43.05972222222223,87
43.05972222222223,89
43.05972222222223,91
43.05972222222223,93
43.05972222222223,95
43.05972222222223,97
43.05972222222223,99
43.05972222222223,101
43.05972222222223,103
43.05972222222223,105
43.05972222222223,107
43.05972222222223,109
43.05972222222223,111
43.05972222222223,113
43.05972222222223,115
43.05972222222223,117
43.05972222222223,119
43.05972222222223,121
43.05972222222223,123
43.05972222222223,125
43.05972222222223,127
43.05972222222223,129
45.0625,-121
45.0625,-119
45.0625,-117
45.0625,-115
45.0625,-113
45.0625,-111
45.0625,-109
45.0625,-107
45.0625,-105
45.0625,-103
45.0625,-101
45.0625,-99
45.0625,-97
45.0625,-95
45.0625,-93
45.0625,-91
45.0625,-89
45.0625,-75
45.0625,-73
45.0625,-71
45.0625,1
45.0625,3
45.0625,5
45.0625,7
45.0625,11
45.0625,17
45.0625,19
45.0625,21
45.0625,23
45.0625,25
45.0625,27
45.0625,41
45.0625,43
45.0625,45
45.0625,55
45.0625,57
45.0625,59
45.0625,61
45.0625,63
45.0625,65
45.0625,67
45.0625,69
45.0625,71
45.0625,73
45.0625,75
45.0625,77
45.0625,79
45.0625,81
45.0625,83
45.0625,85
45.0625,87
45.0625,89
45.0625,91
45.0625,93
45.0625,95
45.0625,97
45.0625,99
45.0625,101
45.0625,103
45.0625,105
45.0625,107
45.0625,109
45.0625,111
45.0625,113
45.0625,115
45.0625,117
45.0625,119
45.0625,121
45.0625,123
45.0625,125
45.0625,127
45.0625,129
45.0625,131
45.0625,133
47.06527777777777,-121
47.06527777777777,-119
47.06527777777777,-117
47.06527777777777,-115
47.06527777777777,-113
47.06527777777777,-111
47.06527777777777,-109
47.06527777777777,-107
47.06527777777777,-105
47.06527777777777,-103
47.06527777777777,-101
47.06527777777777,-99
47.06527777777777,-97
47.06527777777777,-95
47.06527777777777,-93
47.06527777777777,-81
47.06527777777777,-79
47.06527777777777,-77
47.06527777777777,-75
47.06527777777777,-73
47.06527777777777,-71
47.06527777777777,-67
47.06527777777777,1
47.06527777777777,3
47.06527777777777,5
47.06527777777777,7
47.06527777777777,9
47.06527777777777,11
47.06527777777777,13
47.06527777777777,15
47.06527777777777,17
47.06527777777777,19
47.06527777777777,21
47.06527777777777,23
47.06527777777777,25
47.06527777777777,27
47.06527777777777,29
47.06527777777777,41
47.06527777777777,43
47.06527777777777,45
47.06527777777777,47
47.06527777777777,55
47.06527777777777,57
47.06527777777777,59
47.06527777777777,61
47.06527777777777,63
47.06527777777777,65
47.06527777777777,67
47.06527777777777,69
47.06527777777777,71
47.06527777777777,73
47.06527777777777,75
47.06527777777777,77
47.06527777777777,79
47.06527777777777,81
47.06527777777777,83
47.06527777777777,85
47.06527777777777,87
47.06527777777777,89
47.06527777777777,91
47.06527777777777,93
47.06527777777777,95
47.06527777777777,97
47.06527777777777,99
47.06527777777777,101
47.06527777777777,103
47.06527777777777,105
47.06527777777777,107
47.06527777777777,109
47.06527777777777,111
47.06527777777777,113
47.06527777777777,115
47.06527777777777,117
47.06527777777777,119
47.06527777777777,121
47.06527777777777,123
47.06527777777777,125
47.06527777777777,127
47.06527777777777,129
47.06527777777777,131
47.06527777777777,133
47.06527777777777,135
47.06527777777777,137
49.06805555555556,-121
49.06805555555556,-119
49.06805555555556,-117
49.06805555555556,-115
49.06805555555556,-113
49.06805555555556,-111
49.06805555555556,-109
49.06805555555556,-107
49.06805555555556,-105
49.06805555555556,-103
49.06805555555556,-101
49.06805555555556,-99
49.06805555555556,-97
49.06805555555556,-95
49.06805555555556,-93
49.06805555555556,-91
49.06805555555556,-83
49.06805555555556,-81
49.06805555555556,-79
49.06805555555556,-77
49.06805555555556,-75
49.06805555555556,-73
49.06805555555556,-71
49.06805555555556,3
49.06805555555556,5
49.06805555555556,7
49.06805555555556,9
49.06805555555556,11
49.06805555555556,13
49.06805555555556,15
49.06805555555556,17
49.06805555555556,19
49.06805555555556,21
49.06805555555556,23
49.06805555555556,25
49.06805555555556,27
49.06805555555556,29
49.06805555555556,31
49.06805555555556,33
49.06805555555556,35
49.06805555555556,37
49.06805555555556,39
49.06805555555556,41
49.06805555555556,43
49.06805555555556,45
49.06805555555556,47
49.06805555555556,49
49.06805555555556,51
49.06805555555556,53
49.06805555555556,55
49.06805555555556,57
49.06805555555556,59
49.06805555555556,61
49.06805555555556,63
49.06805555555556,65
49.06805555555556,67
49.06805555555556,69
49.06805555555556,71
49.06805555555556,73
49.06805555555556,75
49.06805555555556,77
49.06805555555556,79
49.06805555555556,81
49.06805555555556,83
49.06805555555556,85
49.06805555555556,87
49.06805555555556,89
49.06805555555556,91
49.06805555555556,93
49.06805555555556,95
49.06805555555556,97
49.06805555555556,99
49.06805555555556,101
49.06805555555556,103
49.06805555555556,105
49.06805555555556,107
49.06805555555556,109
49.06805555555556,111
49.06805555555556,113
49.06805555555556,115
49.06805555555556,117
49.06805555555556,119
49.06805555555556,121
49.06805555555556,123
49.06805555555556,125
49.06805555555556,127
49.06805555555556,129
49.06805555555556,131
49.06805555555556,133
49.06805555555556,135
49.06805555555556,137
51.07083333333333,-125
51.07083333333333,-123
51.07083333333333,-121
51.07083333333333,-119
51.07083333333333,-117
51.07083333333333,-115
51.07083333333333,-113
51.07083333333333,-111
51.07083333333333,-109
51.07083333333333,-107
51.07083333333333,-105
51.07083333333333,-103
51.07083333333333,-101
51.07083333333333,-99
51.07083333333333,-97
51.07083333333333,-95
51.07083333333333,-93
51.07083333333333,-91
51.07083333333333,-89
51.07083333333333,-87
51.07083333333333,-85
51.07083333333333,-83
51.07083333333333,-77
51.07083333333333,-75
51.07083333333333,-73
51.07083333333333,-71
51.07083333333333,-69
51.07083333333333,7
51.07083333333333,9
51.07083333333333,11
51.07083333333333,13
51.07083333333333,15
51.07083333333333,17
51.07083333333333,19
51.07083333333333,21
51.07083333333333,23
51.07083333333333,25
51.07083333333333,27
51.07083333333333,29
51.07083333333333,31
51.07083333333333,33
51.07083333333333,35
51.07083333333333,37
51.07083333333333,39
51.07083333333333,41
51.07083333333333,43
51.07083333333333,45
51.07083333333333,47
51.07083333333333,49
51.07083333333333,51
51.07083333333333,53
51.07083333333333,55
51.07083333333333,57
51.07083333333333,59
51.07083333333333,61
51.07083333333333,63
51.07083333333333,65
51.07083333333333,67
51.07083333333333,69
51.07083333333333,71
51.07083333333333,73
51.07083333333333,75
51.07083333333333,77
51.07083333333333,79
51.07083333333333,81
51.07083333333333,83
51.07083333333333,85
51.07083333333333,87
51.07083333333333,89
51.07083333333333,91
51.07083333333333,93
51.07083333333333,95
51.07083333333333,97
51.07083333333333,99
51.07083333333333,101
51.07083333333333,103
51.07083333333333,105
51.07083333333333,107
51.07083333333333,109
51.07083333333333,111
51.07083333333333,113
51.07083333333333,115
51.07083333333333,117
51.07083333333333,119
51.07083333333333,121
51.07083333333333,123
51.07083333333333,125
51.07083333333333,127
51.07083333333333,129
51.07083333333333,131
51.07083333333333,133
51.07083333333333,135
51.07083333333333,137
51.07083333333333,139
53.07361111111112,-127
53.07361111111112,-125
53.07361111111112,-123
53.07361111111112,-121
53.07361111111112,-119
53.07361111111112,-117
53.07361111111112,-115
53.07361111111112,-113
53.07361111111112,-111
53.07361111111112,-109
53.07361111111112,-107
53.07361111111112,-105
53.07361111111112,-103
53.07361111111112,-101
53.07361111111112,-99
53.07361111111112,-97
53.07361111111112,-95
53.07361111111112,-93
53.07361111111112,-91
53.07361111111112,-89
53.07361111111112,-87
53.07361111111112,-85
53.07361111111112,-77
53.07361111111112,-75
53.07361111111112,-73
53.07361111111112,-71
53.07361111111112,-69
53.07361111111112,-67
53.07361111111112,-65
53.07361111111112,-63
53.07361111111112,-61
53.07361111111112,-59
53.07361111111112,-1
53.07361111111112,17
53.07361111111112,19
53.07361111111112,21
53.07361111111112,23
53.07361111111112,25
53.07361111111112,27
53.07361111111112,29
53.07361111111112,31
53.07361111111112,33
53.07361111111112,35
53.07361111111112,37
53.07361111111112,39
53.07361111111112,41
53.07361111111112,43
53.07361111111112,45
53.07361111111112,47
53.07361111111112,49
53.07361111111112,51
53.07361111111112,53
53.07361111111112,55
53.07361111111112,57
53.07361111111112,59
53.07361111111112,61
53.07361111111112,63
53.07361111111112,65
53.07361111111112,67
53.07361111111112,69
53.07361111111112,71
53.07361111111112,73
53.07361111111112,75
53.07361111111112,77
53.07361111111112,79
53.07361111111112,81
53.07361111111112,83
53.07361111111112,85
53.07361111111112,87
53.07361111111112,89
53.07361111111112,91
53.07361111111112,93
53.07361111111112,95
53.07361111111112,97
53.07361111111112,99
53.07361111111112,101
53.07361111111112,103
53.07361111111112,105
53.07361111111112,107
53.07361111111112,109
53.07361111111112,111
53.07361111111112,113
53.07361111111112,115
53.07361111111112,117
53.07361111111112,119
53.07361111111112,121
53.07361111111112,123
53.07361111111112,125
53.07361111111112,127
53.07361111111112,129
53.07361111111112,131
53.07361111111112,133
53.07361111111112,135
55.07638888888889,-129
55.07638888888889,-127
55.07638888888889,-125
55.07638888888889,-123
55.07638888888889,-121
55.07638888888889,-119
55.07638888888889,-117
55.07638888888889,-115
55.07638888888889,-113
55.07638888888889,-111
55.07638888888889,-109
55.07638888888889,-107
55.07638888888889,-105
55.07638888888889,-103
55.07638888888889,-101
55.07638888888889,-99
55.07638888888889,-97
55.07638888888889,-95
55.07638888888889,-93
55.07638888888889,-91
55.07638888888889,-89
55.07638888888889,-75
55.07638888888889,-73
55.07638888888889,-71
55.07638888888889,-69
55.07638888888889,-67
55.07638888888889,-65
55.07638888888889,-63
55.07638888888889,23
55.07638888888889,25
55.07638888888889,27
55.07638888888889,29
55.07638888888889,31
55.07638888888889,33
55.07638888888889,35
55.07638888888889,37
55.07638888888889,39
55.07638888888889,41
55.07638888888889,43
55.07638888888889,45
55.07638888888889,47
55.07638888888889,49
55.07638888888889,51
55.07638888888889,53
55.07638888888889,55
55.07638888888889,57
55.07638888888889,59
55.07638888888889,61
55.07638888888889,63
55.07638888888889,65
55.07638888888889,67
55.07638888888889,69
55.07638888888889,71
55.07638888888889,73
55.07638888888889,75
55.07638888888889,77
55.07638888888889,79
55.07638888888889,81
55.07638888888889,83
55.07638888888889,85
55.07638888888889,87
55.07638888888889,89
55.07638888888889,91
55.07638888888889,93
55.07638888888889,95
55.07638888888889,97
55.07638888888889,99
55.07638888888889,101
55.07638888888889,103
55.07638888888889,105
55.07638888888889,107
55.07638888888889,109
55.07638888888889,111
55.07638888888889,113
55.07638888888889,115
55.07638888888889,117
55.07638888888889,119
55.07638888888889,121
55.07638888888889,123
55.07638888888889,125
55.07638888888889,127
55.07638888888889,129
55.07638888888889,131
